disease_number,dx,description,icd_ver
4,C181,Malignant neoplasm of appendix,ICD10CM-2020
4,C182,Malignant neoplasm of ascending colon,ICD10CM-2020
4,C183,Malignant neoplasm of hepatic flexure,ICD10CM-2020
4,C184,Malignant neoplasm of transverse colon,ICD10CM-2020
4,C185,Malignant neoplasm of splenic flexure,ICD10CM-2020
4,C186,Malignant neoplasm of descending colon,ICD10CM-2020
4,C187,Malignant neoplasm of sigmoid colon,ICD10CM-2020
4,C188,Malignant neoplasm of overlapping sites of colon,ICD10CM-2020
4,C189,"Malignant neoplasm of colon, unspecified",ICD10CM-2020
4,C19,Malignant neoplasm of rectosigmoid junction,ICD10CM-2020
4,C20,Malignant neoplasm of rectum,ICD10CM-2020
4,C21,Malignant neoplasm of anus and anal canal,ICD10CM-2020
4,C210,"Malignant neoplasm of anus, unspecified",ICD10CM-2020
4,C211,Malignant neoplasm of anal canal,ICD10CM-2020
4,C212,Malignant neoplasm of cloacogenic zone,ICD10CM-2020
4,C218,"Malig neoplasm of ovrlp sites of rectum, anus and anal canal",ICD10CM-2020
4,C22,Malignant neoplasm of liver and intrahepatic bile ducts,ICD10CM-2020
4,C220,Liver cell carcinoma,ICD10CM-2020
4,C221,Intrahepatic bile duct carcinoma,ICD10CM-2020
4,C222,Hepatoblastoma,ICD10CM-2020
4,C223,Angiosarcoma of liver,ICD10CM-2020
4,C224,Other sarcomas of liver,ICD10CM-2020
4,C227,Other specified carcinomas of liver,ICD10CM-2020
4,C228,"Malignant neoplasm of liver, primary, unspecified as to type",ICD10CM-2020
4,C229,"Malig neoplasm of liver, not specified as primary or sec",ICD10CM-2020
4,C23,Malignant neoplasm of gallbladder,ICD10CM-2020
4,C24,Malignant neoplasm of other and unsp parts of biliary tract,ICD10CM-2020
4,C240,Malignant neoplasm of extrahepatic bile duct,ICD10CM-2020
4,C241,Malignant neoplasm of ampulla of Vater,ICD10CM-2020
4,C248,Malignant neoplasm of overlapping sites of biliary tract,ICD10CM-2020
4,C249,"Malignant neoplasm of biliary tract, unspecified",ICD10CM-2020
4,C25,Malignant neoplasm of pancreas,ICD10CM-2020
4,C250,Malignant neoplasm of head of pancreas,ICD10CM-2020
4,C251,Malignant neoplasm of body of pancreas,ICD10CM-2020
4,C252,Malignant neoplasm of tail of pancreas,ICD10CM-2020
4,C253,Malignant neoplasm of pancreatic duct,ICD10CM-2020
4,C254,Malignant neoplasm of endocrine pancreas,ICD10CM-2020
4,C257,Malignant neoplasm of other parts of pancreas,ICD10CM-2020
4,C258,Malignant neoplasm of overlapping sites of pancreas,ICD10CM-2020
4,C259,"Malignant neoplasm of pancreas, unspecified",ICD10CM-2020
4,C26,Malignant neoplasm of other and ill-defined digestive organs,ICD10CM-2020
4,C260,"Malignant neoplasm of intestinal tract, part unspecified",ICD10CM-2020
4,C261,Malignant neoplasm of spleen,ICD10CM-2020
4,C269,Malignant neoplasm of ill-defined sites within the dgstv sys,ICD10CM-2020
4,C30,Malignant neoplasm of nasal cavity and middle ear,ICD10CM-2020
4,C300,Malignant neoplasm of nasal cavity,ICD10CM-2020
4,C301,Malignant neoplasm of middle ear,ICD10CM-2020
4,C31,Malignant neoplasm of accessory sinuses,ICD10CM-2020
4,C310,Malignant neoplasm of maxillary sinus,ICD10CM-2020
4,C311,Malignant neoplasm of ethmoidal sinus,ICD10CM-2020
4,C312,Malignant neoplasm of frontal sinus,ICD10CM-2020
4,C313,Malignant neoplasm of sphenoid sinus,ICD10CM-2020
4,C318,Malignant neoplasm of overlapping sites of accessory sinuses,ICD10CM-2020
4,C319,"Malignant neoplasm of accessory sinus, unspecified",ICD10CM-2020
4,C32,Malignant neoplasm of larynx,ICD10CM-2020
4,C320,Malignant neoplasm of glottis,ICD10CM-2020
4,C321,Malignant neoplasm of supraglottis,ICD10CM-2020
4,C322,Malignant neoplasm of subglottis,ICD10CM-2020
4,C323,Malignant neoplasm of laryngeal cartilage,ICD10CM-2020
4,C328,Malignant neoplasm of overlapping sites of larynx,ICD10CM-2020
4,C329,"Malignant neoplasm of larynx, unspecified",ICD10CM-2020
4,C33,Malignant neoplasm of trachea,ICD10CM-2020
4,C34,Malignant neoplasm of bronchus and lung,ICD10CM-2020
4,C340,Malignant neoplasm of main bronchus,ICD10CM-2020
4,C3400,Malignant neoplasm of unspecified main bronchus,ICD10CM-2020
4,C3401,Malignant neoplasm of right main bronchus,ICD10CM-2020
4,C3402,Malignant neoplasm of left main bronchus,ICD10CM-2020
4,C341,"Malignant neoplasm of upper lobe, bronchus or lung",ICD10CM-2020
4,C3410,"Malignant neoplasm of upper lobe, unsp bronchus or lung",ICD10CM-2020
4,C3411,"Malignant neoplasm of upper lobe, right bronchus or lung",ICD10CM-2020
4,C3412,"Malignant neoplasm of upper lobe, left bronchus or lung",ICD10CM-2020
4,C342,"Malignant neoplasm of middle lobe, bronchus or lung",ICD10CM-2020
4,C343,"Malignant neoplasm of lower lobe, bronchus or lung",ICD10CM-2020
4,C3430,"Malignant neoplasm of lower lobe, unsp bronchus or lung",ICD10CM-2020
4,C3431,"Malignant neoplasm of lower lobe, right bronchus or lung",ICD10CM-2020
4,C3432,"Malignant neoplasm of lower lobe, left bronchus or lung",ICD10CM-2020
4,C348,Malignant neoplasm of overlapping sites of bronchus and lung,ICD10CM-2020
4,C3480,Malignant neoplasm of ovrlp sites of unsp bronchus and lung,ICD10CM-2020
4,C3481,Malignant neoplasm of ovrlp sites of right bronchus and lung,ICD10CM-2020
4,C3482,Malignant neoplasm of ovrlp sites of left bronchus and lung,ICD10CM-2020
4,C349,Malignant neoplasm of unspecified part of bronchus or lung,ICD10CM-2020
4,C3490,Malignant neoplasm of unsp part of unsp bronchus or lung,ICD10CM-2020
4,C3491,Malignant neoplasm of unsp part of right bronchus or lung,ICD10CM-2020
4,C3492,Malignant neoplasm of unsp part of left bronchus or lung,ICD10CM-2020
4,C37,Malignant neoplasm of thymus,ICD10CM-2020
4,C38,"Malignant neoplasm of heart, mediastinum and pleura",ICD10CM-2020
4,C380,Malignant neoplasm of heart,ICD10CM-2020
4,C381,Malignant neoplasm of anterior mediastinum,ICD10CM-2020
4,C382,Malignant neoplasm of posterior mediastinum,ICD10CM-2020
4,C383,"Malignant neoplasm of mediastinum, part unspecified",ICD10CM-2020
4,C384,Malignant neoplasm of pleura,ICD10CM-2020
4,C388,"Malig neoplm of ovrlp sites of heart, mediastinum and pleura",ICD10CM-2020
4,C39,Malig neoplm of sites in the resp sys and intrathorac organs,ICD10CM-2020
4,C390,"Malignant neoplasm of upper respiratory tract, part unsp",ICD10CM-2020
4,C399,"Malignant neoplasm of lower respiratory tract, part unsp",ICD10CM-2020
4,C40,Malignant neoplasm of bone and articular cartilage of limbs,ICD10CM-2020
4,C400,Malignant neoplasm of scapula and long bones of upper limb,ICD10CM-2020
4,C4000,Malig neoplasm of scapula and long bones of unsp upper limb,ICD10CM-2020
4,C4001,Malig neoplasm of scapula and long bones of right upper limb,ICD10CM-2020
4,C4002,Malig neoplasm of scapula and long bones of left upper limb,ICD10CM-2020
4,C401,Malignant neoplasm of short bones of upper limb,ICD10CM-2020
4,C4010,Malignant neoplasm of short bones of unspecified upper limb,ICD10CM-2020
4,C4011,Malignant neoplasm of short bones of right upper limb,ICD10CM-2020
4,C4012,Malignant neoplasm of short bones of left upper limb,ICD10CM-2020
4,C402,Malignant neoplasm of long bones of lower limb,ICD10CM-2020
4,C4020,Malignant neoplasm of long bones of unspecified lower limb,ICD10CM-2020
4,C4021,Malignant neoplasm of long bones of right lower limb,ICD10CM-2020
4,C4022,Malignant neoplasm of long bones of left lower limb,ICD10CM-2020
4,C403,Malignant neoplasm of short bones of lower limb,ICD10CM-2020
4,C4030,Malignant neoplasm of short bones of unspecified lower limb,ICD10CM-2020
4,C4031,Malignant neoplasm of short bones of right lower limb,ICD10CM-2020
4,C4032,Malignant neoplasm of short bones of left lower limb,ICD10CM-2020
4,C408,Malig neoplasm of ovrlp sites of bone/artic cartl of limb,ICD10CM-2020
4,C4080,Malig neoplm of ovrlp sites of bone/artic cartl of unsp limb,ICD10CM-2020
4,C4081,Malig neoplm of ovrlp sites of bone/artic cartl of r limb,ICD10CM-2020
4,C4082,Malig neoplm of ovrlp sites of bone/artic cartl of left limb,ICD10CM-2020
4,C409,Malignant neoplasm of unsp bones and artic cartilage of limb,ICD10CM-2020
4,C4090,Malig neoplasm of unsp bones and artic cartlg of unsp limb,ICD10CM-2020
4,C4091,Malig neoplasm of unsp bones and artic cartlg of right limb,ICD10CM-2020
4,C4092,Malig neoplasm of unsp bones and artic cartlg of left limb,ICD10CM-2020
4,C41,Malignant neoplasm of bone/artic cartl of and unsp sites,ICD10CM-2020
4,C410,Malignant neoplasm of bones of skull and face,ICD10CM-2020
4,C411,Malignant neoplasm of mandible,ICD10CM-2020
4,C412,Malignant neoplasm of vertebral column,ICD10CM-2020
4,C413,"Malignant neoplasm of ribs, sternum and clavicle",ICD10CM-2020
4,C414,"Malignant neoplasm of pelvic bones, sacrum and coccyx",ICD10CM-2020
4,C419,"Malignant neoplasm of bone and articular cartilage, unsp",ICD10CM-2020
4,C43,Malignant melanoma of skin,ICD10CM-2020
4,C430,Malignant melanoma of lip,ICD10CM-2020
4,C431,"Malignant melanoma of eyelid, including canthus",ICD10CM-2020
4,C4310,"Malignant melanoma of unspecified eyelid, including canthus",ICD10CM-2020
4,C4311,"Malignant melanoma of right eyelid, including canthus",ICD10CM-2020
4,C43111,"Malignant melanoma of right upper eyelid, including canthus",ICD10CM-2020
4,C43112,"Malignant melanoma of right lower eyelid, including canthus",ICD10CM-2020
4,C4312,"Malignant melanoma of left eyelid, including canthus",ICD10CM-2020
4,C43121,"Malignant melanoma of left upper eyelid, including canthus",ICD10CM-2020
4,C43122,"Malignant melanoma of left lower eyelid, including canthus",ICD10CM-2020
4,C432,Malignant melanoma of ear and external auricular canal,ICD10CM-2020
4,C4320,Malignant melanoma of unsp ear and external auricular canal,ICD10CM-2020
4,C4321,Malignant melanoma of right ear and external auricular canal,ICD10CM-2020
4,C4322,Malignant melanoma of left ear and external auricular canal,ICD10CM-2020
4,C433,Malignant melanoma of other and unspecified parts of face,ICD10CM-2020
4,C4330,Malignant melanoma of unspecified part of face,ICD10CM-2020
4,C4331,Malignant melanoma of nose,ICD10CM-2020
4,C4339,Malignant melanoma of other parts of face,ICD10CM-2020
4,C434,Malignant melanoma of scalp and neck,ICD10CM-2020
4,C435,Malignant melanoma of trunk,ICD10CM-2020
4,C4351,Malignant melanoma of anal skin,ICD10CM-2020
4,C4352,Malignant melanoma of skin of breast,ICD10CM-2020
4,C4359,Malignant melanoma of other part of trunk,ICD10CM-2020
4,C436,"Malignant melanoma of upper limb, including shoulder",ICD10CM-2020
4,C4360,"Malignant melanoma of unsp upper limb, including shoulder",ICD10CM-2020
4,C4361,"Malignant melanoma of right upper limb, including shoulder",ICD10CM-2020
4,C4362,"Malignant melanoma of left upper limb, including shoulder",ICD10CM-2020
4,C437,"Malignant melanoma of lower limb, including hip",ICD10CM-2020
4,C4370,"Malignant melanoma of unspecified lower limb, including hip",ICD10CM-2020
4,C4371,"Malignant melanoma of right lower limb, including hip",ICD10CM-2020
4,C4372,"Malignant melanoma of left lower limb, including hip",ICD10CM-2020
4,C438,Malignant melanoma of overlapping sites of skin,ICD10CM-2020
4,C439,"Malignant melanoma of skin, unspecified",ICD10CM-2020
4,C44,Other and unspecified malignant neoplasm of skin,ICD10CM-2020
4,C440,Other and unspecified malignant neoplasm of skin of lip,ICD10CM-2020
4,C4400,Unspecified malignant neoplasm of skin of lip,ICD10CM-2020
4,C4401,Basal cell carcinoma of skin of lip,ICD10CM-2020
4,C4402,Squamous cell carcinoma of skin of lip,ICD10CM-2020
4,C4409,Other specified malignant neoplasm of skin of lip,ICD10CM-2020
4,C441,"Oth and unsp malignant neoplasm skin/ eyelid, inc canthus",ICD10CM-2020
4,C4410,"Unsp malignant neoplasm of skin of eyelid, including canthus",ICD10CM-2020
4,C44101,"Unsp malignant neoplasm skin/ unsp eyelid, including canthus",ICD10CM-2020
4,C44102,"Unsp malignant neoplasm skin/ right eyelid, inc canthus",ICD10CM-2020
4,C441021,"Unsp malig neoplasm skin/ right upper eyelid, inc canthus",ICD10CM-2020
4,C441022,"Unsp malig neoplasm skin/ right lower eyelid, inc canthus",ICD10CM-2020
4,C44109,"Unsp malignant neoplasm skin/ left eyelid, including canthus",ICD10CM-2020
4,C441091,"Unsp malignant neoplasm skin/ left upper eyelid, inc canthus",ICD10CM-2020
4,C441092,"Unsp malignant neoplasm skin/ left lower eyelid, inc canthus",ICD10CM-2020
4,C4411,"Basal cell carcinoma of skin of eyelid, including canthus",ICD10CM-2020
4,C44111,"Basal cell carcinoma skin/ unsp eyelid, including canthus",ICD10CM-2020
4,C44112,"Basal cell carcinoma skin/ right eyelid, including canthus",ICD10CM-2020
4,C441121,"Basal cell carcinoma skin/ right upper eyelid, inc canthus",ICD10CM-2020
4,C441122,"Basal cell carcinoma skin/ right lower eyelid, inc canthus",ICD10CM-2020
4,C44119,"Basal cell carcinoma skin/ left eyelid, including canthus",ICD10CM-2020
4,C441191,"Basal cell carcinoma skin/ left upper eyelid, inc canthus",ICD10CM-2020
4,C441192,"Basal cell carcinoma skin/ left lower eyelid, inc canthus",ICD10CM-2020
4,C4412,"Squamous cell carcinoma of skin of eyelid, including canthus",ICD10CM-2020
4,C44121,"Squamous cell carcinoma skin/ unsp eyelid, including canthus",ICD10CM-2020
4,C44122,"Squamous cell carcinoma skin/ right eyelid, inc canthus",ICD10CM-2020
4,C441221,"Squamous cell carcinoma skin/ r upper eyelid, inc canthus",ICD10CM-2020
4,C441222,"Squamous cell carcinoma skin/ right low eyelid, inc canthus",ICD10CM-2020
4,C44129,"Squamous cell carcinoma skin/ left eyelid, including canthus",ICD10CM-2020
4,C441291,"Squamous cell carcinoma skin/ left upper eyelid, inc canthus",ICD10CM-2020
4,C441292,"Squamous cell carcinoma skin/ left lower eyelid, inc canthus",ICD10CM-2020
4,C4413,"Sebaceous cell carcinoma skin/ eyelid, including canthus",ICD10CM-2020
4,C44131,"Sebaceous cell carcinoma skin/ unsplid, including canthus",ICD10CM-2020
4,C44132,"Sebaceous cell carcinoma skin/ right eyelid, inc canthus",ICD10CM-2020
4,C441321,"Sebaceous cell carcinoma skin/ r upper eyelid, inc canthus",ICD10CM-2020
4,C441322,"Sebaceous cell carcinoma skin/ right low eyelid, inc canthus",ICD10CM-2020
4,C44139,"Sebaceous cell carcinoma skin/ left eyelid, inc canthus",ICD10CM-2020
4,C441391,"Sebaceous cell carcinoma skin/ left upr eyelid, inc canthus",ICD10CM-2020
4,C441392,"Sebaceous cell carcinoma skin/ left low eyelid, inc canthus",ICD10CM-2020
4,C4419,"Oth malignant neoplasm of skin of eyelid, including canthus",ICD10CM-2020
4,C44191,"Oth malignant neoplasm skin/ unsp eyelid, including canthus",ICD10CM-2020
4,C44192,"Oth malignant neoplasm skin/ right eyelid, including canthus",ICD10CM-2020
4,C441921,"Oth malignant neoplasm skin/ right upper eyelid, inc canthus",ICD10CM-2020
4,C441922,"Oth malignant neoplasm skin/ right lower eyelid, inc canthus",ICD10CM-2020
4,C44199,"Oth malignant neoplasm skin/ left eyelid, including canthus",ICD10CM-2020
4,C441991,"Oth malignant neoplasm skin/ left upper eyelid, inc canthus",ICD10CM-2020
4,C441992,"Oth malignant neoplasm skin/ left lower eyelid, inc canthus",ICD10CM-2020
4,C442,Oth and unsp malig neoplasm skin/ ear and extrn auric canal,ICD10CM-2020
4,C4420,Unsp malignant neoplasm skin/ ear and external auric canal,ICD10CM-2020
4,C44201,Unsp malig neoplasm skin/ unsp ear and external auric canal,ICD10CM-2020
4,C44202,Unsp malig neoplasm skin/ right ear and external auric canal,ICD10CM-2020
4,C44209,Unsp malig neoplasm skin/ left ear and external auric canal,ICD10CM-2020
4,C4421,Basal cell carcinoma skin/ ear and external auricular canal,ICD10CM-2020
4,C44211,Basal cell carcinoma skin/ unsp ear and external auric canal,ICD10CM-2020
4,C44212,Basal cell carcinoma skin/ r ear and external auric canal,ICD10CM-2020
4,C44219,Basal cell carcinoma skin/ left ear and external auric canal,ICD10CM-2020
4,C4422,Squamous cell carcinoma skin/ ear and external auric canal,ICD10CM-2020
4,C44221,Squamous cell carcinoma skin/ unsp ear and extrn auric canal,ICD10CM-2020
4,C44222,Squamous cell carcinoma skin/ r ear and external auric canal,ICD10CM-2020
4,C44229,Squamous cell carcinoma skin/ left ear and extrn auric canal,ICD10CM-2020
4,C4429,Oth malignant neoplasm skin/ ear and external auric canal,ICD10CM-2020
4,C44291,Oth malig neoplasm skin/ unsp ear and external auric canal,ICD10CM-2020
4,C44292,Oth malig neoplasm skin/ right ear and external auric canal,ICD10CM-2020
4,C44299,Oth malig neoplasm skin/ left ear and external auric canal,ICD10CM-2020
4,C443,Oth and unsp malignant neoplasm skin/ and unsp parts of face,ICD10CM-2020
4,C4430,Unsp malignant neoplasm of skin of and unsp parts of face,ICD10CM-2020
4,C44300,Unsp malignant neoplasm of skin of unspecified part of face,ICD10CM-2020
4,C44301,Unspecified malignant neoplasm of skin of nose,ICD10CM-2020
4,C44309,Unsp malignant neoplasm of skin of other parts of face,ICD10CM-2020
4,C4431,Basal cell carcinoma of skin of other and unsp parts of face,ICD10CM-2020
4,C44310,Basal cell carcinoma of skin of unspecified parts of face,ICD10CM-2020
4,C44311,Basal cell carcinoma of skin of nose,ICD10CM-2020
4,C44319,Basal cell carcinoma of skin of other parts of face,ICD10CM-2020
4,C4432,Squamous cell carcinoma of skin of and unsp parts of face,ICD10CM-2020
4,C44320,Squamous cell carcinoma of skin of unspecified parts of face,ICD10CM-2020
4,C44321,Squamous cell carcinoma of skin of nose,ICD10CM-2020
4,C44329,Squamous cell carcinoma of skin of other parts of face,ICD10CM-2020
4,C4439,Oth malignant neoplasm of skin of oth and unsp parts of face,ICD10CM-2020
4,C44390,Oth malignant neoplasm of skin of unspecified parts of face,ICD10CM-2020
4,C44391,Other specified malignant neoplasm of skin of nose,ICD10CM-2020
4,C44399,Oth malignant neoplasm of skin of other parts of face,ICD10CM-2020
4,C444,Other and unsp malignant neoplasm of skin of scalp and neck,ICD10CM-2020
4,C4440,Unspecified malignant neoplasm of skin of scalp and neck,ICD10CM-2020
4,C4441,Basal cell carcinoma of skin of scalp and neck,ICD10CM-2020
4,C4442,Squamous cell carcinoma of skin of scalp and neck,ICD10CM-2020
4,C4449,Other specified malignant neoplasm of skin of scalp and neck,ICD10CM-2020
4,C445,Other and unspecified malignant neoplasm of skin of trunk,ICD10CM-2020
4,C4450,Unspecified malignant neoplasm of skin of trunk,ICD10CM-2020
4,C44500,Unspecified malignant neoplasm of anal skin,ICD10CM-2020
4,C44501,Unspecified malignant neoplasm of skin of breast,ICD10CM-2020
4,C44509,Unsp malignant neoplasm of skin of other part of trunk,ICD10CM-2020
4,C4451,Basal cell carcinoma of skin of trunk,ICD10CM-2020
4,C44510,Basal cell carcinoma of anal skin,ICD10CM-2020
4,C44511,Basal cell carcinoma of skin of breast,ICD10CM-2020
4,C44519,Basal cell carcinoma of skin of other part of trunk,ICD10CM-2020
4,C4452,Squamous cell carcinoma of skin of trunk,ICD10CM-2020
4,C44520,Squamous cell carcinoma of anal skin,ICD10CM-2020
4,C44521,Squamous cell carcinoma of skin of breast,ICD10CM-2020
4,C44529,Squamous cell carcinoma of skin of other part of trunk,ICD10CM-2020
4,C4459,Other specified malignant neoplasm of skin of trunk,ICD10CM-2020
4,C44590,Other specified malignant neoplasm of anal skin,ICD10CM-2020
4,C44591,Other specified malignant neoplasm of skin of breast,ICD10CM-2020
4,C44599,Oth malignant neoplasm of skin of other part of trunk,ICD10CM-2020
4,C446,"Oth and unsp malig neoplasm skin/ upper limb, inc shoulder",ICD10CM-2020
4,C4460,"Unsp malignant neoplasm skin/ upper limb, including shoulder",ICD10CM-2020
4,C44601,"Unsp malignant neoplasm skin/ unsp upper limb, inc shoulder",ICD10CM-2020
4,C44602,"Unsp malignant neoplasm skin/ right upper limb, inc shoulder",ICD10CM-2020
4,C44609,"Unsp malignant neoplasm skin/ left upper limb, inc shoulder",ICD10CM-2020
4,C4461,"Basal cell carcinoma skin/ upper limb, including shoulder",ICD10CM-2020
4,C44611,"Basal cell carcinoma skin/ unsp upper limb, inc shoulder",ICD10CM-2020
4,C44612,"Basal cell carcinoma skin/ right upper limb, inc shoulder",ICD10CM-2020
4,C44619,"Basal cell carcinoma skin/ left upper limb, inc shoulder",ICD10CM-2020
