disease_number,dx,description,icd_ver
37,71684,arthropathy nec-hand,ICD9CM-V32
37,71685,arthropathy nec-pelvis,ICD9CM-V32
37,71686,arthropathy nec-l/leg,ICD9CM-V32
37,71687,arthropathy nec-ankle,ICD9CM-V32
37,71688,arthropathy nec-oth site,ICD9CM-V32
37,71689,arthropathy nec-mult,ICD9CM-V32
37,7169,arthropathy nos*,ICD9CM-V32
37,71690,arthropathy nos-unspec,ICD9CM-V32
37,71691,arthropathy nos-shlder,ICD9CM-V32
37,71692,arthropathy nos-up/arm,ICD9CM-V32
37,71693,arthropathy nos-forearm,ICD9CM-V32
37,71694,arthropathy nos-hand,ICD9CM-V32
37,71695,arthropathy nos-pelvis,ICD9CM-V32
37,71696,arthropathy nos-l/leg,ICD9CM-V32
37,71697,arthropathy nos-ankle,ICD9CM-V32
37,71698,arthropathy nos-oth site,ICD9CM-V32
37,71699,arthropathy nos-mult,ICD9CM-V32
37,717,internal derangemnt knee*,ICD9CM-V32
37,7170,old bucket tear med men,ICD9CM-V32
37,7171,derang ant med meniscus,ICD9CM-V32
37,7172,derang post med meniscus,ICD9CM-V32
37,7173,derang med meniscus nec,ICD9CM-V32
37,7174,derangement lat meniscus*,ICD9CM-V32
